name,tags,time,tank,value
fill_level,,1546302769000000000,B2,419.6832681343938
fill_level,,1546302769000000000,city_water,722.2777777777519
fill_level,,1546302770000000000,A1,165.8121475996384
fill_level,,1546302770000000000,A2,454.9916557767825
fill_level,,1546302770000000000,B1,217.91028897601433
fill_level,,1546302770000000000,B2,419.68909745250136
fill_level,,1546302770000000000,city_water,722.0972222221964
fill_level,,1546302771000000000,A1,165.59955499531185
fill_level,,1546302771000000000,A2,455.84843580196724
fill_level,,1546302771000000000,B1,217.66715692804
fill_level,,1546302771000000000,B2,420.4322394503082
fill_level,,1546302771000000000,city_water,721.9166666666408
fill_level,,1546302772000000000,A1,165.34607320176426
fill_level,,1546302772000000000,A2,455.5353670607618
fill_level,,1546302772000000000,B1,217.55095282173247
fill_level,,1546302772000000000,B2,420.17814041666253
fill_level,,1546302772000000000,city_water,721.7361111110853
fill_level,,1546302773000000000,A1,165.54221616550655
fill_level,,1546302773000000000,A2,455.52143994811206
fill_level,,1546302773000000000,B1,218.09378735160772
fill_level,,1546302773000000000,B2,419.64849527194764
fill_level,,1546302773000000000,city_water,721.5555555555297
fill_level,,1546302774000000000,A1,165.13970888391265
fill_level,,1546302774000000000,A2,455.632783544675
fill_level,,1546302774000000000,B1,218.7029327298765
fill_level,,1546302774000000000,B2,418.7580149366032
fill_level,,1546302774000000000,city_water,721.3749999999742
fill_level,,1546302775000000000,A1,164.81220146493504
fill_level,,1546302775000000000,A2,455.0935697501233
fill_level,,1546302775000000000,B1,219.60195101381905
fill_level,,1546302775000000000,B2,419.14012640351325
fill_level,,1546302775000000000,city_water,721.1944444444187
fill_level,,1546302776000000000,A1,163.98202226394753
fill_level,,1546302776000000000,A2,455.4417130995991
fill_level,,1546302776000000000,B1,220.38077339803652
fill_level,,1546302776000000000,B2,418.6284064386938
fill_level,,1546302776000000000,city_water,721.0138888888631
fill_level,,1546302777000000000,A1,163.09727083919694
fill_level,,1546302777000000000,A2,455.14263320623235
fill_level,,1546302777000000000,B1,219.88631344518527
fill_level,,1546302777000000000,B2,417.79531003082985
fill_level,,1546302777000000000,city_water,720.8333333333076
fill_level,,1546302778000000000,A1,163.12227492646295
fill_level,,1546302778000000000,A2,455.0721353227782
fill_level,,1546302778000000000,B1,219.87961883516545
fill_level,,1546302778000000000,B2,417.0096480877827
fill_level,,1546302778000000000,city_water,720.652777777752
fill_level,,1546302779000000000,A1,162.3443188979957
fill_level,,1546302779000000000,A2,454.97935833027157
fill_level,,1546302779000000000,B1,220.3338967700159
fill_level,,1546302779000000000,B2,417.37659885588005
fill_level,,1546302779000000000,city_water,720.4722222221965
fill_level,,1546302780000000000,A1,161.7175664126721
fill_level,,1546302780000000000,A2,454.81216480478486
fill_level,,1546302780000000000,B1,220.3064073559151
fill_level,,1546302780000000000,B2,417.94228399981176
fill_level,,1546302780000000000,city_water,720.2916666666409
fill_level,,1546302781000000000,A1,161.58254702922977
fill_level,,1546302781000000000,A2,454.21024916836666
fill_level,,1546302781000000000,B1,219.79860146951407
fill_level,,1546302781000000000,B2,418.56661333898455
fill_level,,1546302781000000000,city_water,720.1111111110854
fill_level,,1546302782000000000,A1,161.30701230009223
fill_level,,1546302782000000000,A2,453.9624837858048
fill_level,,1546302782000000000,B1,219.89789616676205
fill_level,,1546302782000000000,B2,418.20542298776843
fill_level,,1546302782000000000,city_water,719.9305555555298
fill_level,,1546302783000000000,A1,160.86537437829713
fill_level,,1546302783000000000,A2,454.57934141831186
fill_level,,1546302783000000000,B1,220.2652354287852
fill_level,,1546302783000000000,B2,418.529252177876
fill_level,,1546302783000000000,city_water,719.7499999999743
fill_level,,1546302784000000000,A1,160.01632899387033
fill_level,,1546302784000000000,A2,454.0673777636284
fill_level,,1546302784000000000,B1,219.66398049962874
fill_level,,1546302784000000000,B2,418.7063631214951
fill_level,,1546302784000000000,city_water,719.5694444444188
fill_level,,1546302785000000000,A1,160.4108465656423
fill_level,,1546302785000000000,A2,453.37833986827553
fill_level,,1546302785000000000,B1,220.30712091299876
fill_level,,1546302785000000000,B2,419.05534453297736
fill_level,,1546302785000000000,city_water,719.3888888888632
fill_level,,1546302786000000000,A1,159.8770149988227
fill_level,,1546302786000000000,A2,453.51347768089676
fill_level,,1546302786000000000,B1,220.16744380057077
fill_level,,1546302786000000000,B2,418.81864036811834
fill_level,,1546302786000000000,city_water,719.2083333333077
fill_level,,1546302787000000000,A1,159.37692954984885
fill_level,,1546302787000000000,A2,453.2119592665728
fill_level,,1546302787000000000,B1,220.21196006621025
fill_level,,1546302787000000000,B2,419.31092310734954
fill_level,,1546302787000000000,city_water,719.0277777777521
fill_level,,1546302788000000000,A1,158.93935734608434
fill_level,,1546302788000000000,A2,452.482153111266
fill_level,,1546302788000000000,B1,220.6546420765294
fill_level,,1546302788000000000,B2,419.742162216866
fill_level,,1546302788000000000,city_water,718.8472222221966
fill_level,,1546302789000000000,A1,158.10009636198987
fill_level,,1546302789000000000,A2,452.7003221740089
fill_level,,1546302789000000000,B1,221.473230708212
fill_level,,1546302789000000000,B2,419.5155965544238
fill_level,,1546302789000000000,city_water,718.666666666641
fill_level,,1546302790000000000,A1,157.65259035657016
fill_level,,1546302790000000000,A2,452.33934567740397
fill_level,,1546302790000000000,B1,221.29621971328237
fill_level,,1546302790000000000,B2,418.70605648885646
fill_level,,1546302790000000000,city_water,718.4861111110855
fill_level,,1546302791000000000,A1,158.05478934923954
fill_level,,1546302791000000000,A2,452.06337049617645
fill_level,,1546302791000000000,B1,220.5547183653861
fill_level,,1546302791000000000,B2,419.30092407997205
fill_level,,1546302791000000000,city_water,718.30555555553
fill_level,,1546302792000000000,A1,158.79130145322765
fill_level,,1546302792000000000,A2,452.60642461632335
fill_level,,1546302792000000000,B1,219.8394006620513
fill_level,,1546302792000000000,B2,419.11697318768046
fill_level,,1546302792000000000,city_water,718.1249999999744
fill_level,,1546302793000000000,A1,158.17349819823554
fill_level,,1546302793000000000,A2,451.97037739510495
fill_level,,1546302793000000000,B1,219.86794415303382
fill_level,,1546302793000000000,B2,418.9764187509961
fill_level,,1546302793000000000,city_water,717.9444444444189
fill_level,,1546302794000000000,A1,158.30209206717336
fill_level,,1546302794000000000,A2,452.1949599813989
fill_level,,1546302794000000000,B1,220.63014680413096
fill_level,,1546302794000000000,B2,419.28369889102
fill_level,,1546302794000000000,city_water,717.7638888888633
fill_level,,1546302795000000000,A1,158.68792530538803
fill_level,,1546302795000000000,A2,452.7036467600584
fill_level,,1546302795000000000,B1,220.1107928453272
fill_level,,1546302795000000000,B2,419.19113489155643
fill_level,,1546302795000000000,city_water,717.5833333333078
fill_level,,1546302796000000000,A1,158.41115221805177
fill_level,,1546302796000000000,A2,452.69213973714585
fill_level,,1546302796000000000,B1,220.53687044768424
fill_level,,1546302796000000000,B2,418.90486364657215
fill_level,,1546302796000000000,city_water,717.4027777777522
fill_level,,1546302797000000000,A1,157.5783099477504
fill_level,,1546302797000000000,A2,452.623328037554
fill_level,,1546302797000000000,B1,220.74411490154614
fill_level,,1546302797000000000,B2,418.2748311320259
fill_level,,1546302797000000000,city_water,717.2222222221967
fill_level,,1546302798000000000,A1,157.4516049110397
fill_level,,1546302798000000000,A2,453.322293622001
fill_level,,1546302798000000000,B1,221.03872574593677
fill_level,,1546302798000000000,B2,418.80552212187257
fill_level,,1546302798000000000,city_water,717.0416666666412
fill_level,,1546302799000000000,A1,157.12934940057178
fill_level,,1546302799000000000,A2,453.3030475194784
fill_level,,1546302799000000000,B1,220.5584767382563
fill_level,,1546302799000000000,B2,418.6103877537392
fill_level,,1546302799000000000,city_water,716.8611111110856
fill_level,,1546302800000000000,A1,157.86042617482923
fill_level,,1546302800000000000,A2,453.4810161272293
fill_level,,1546302800000000000,B1,221.16962242223366
fill_level,,1546302800000000000,B2,417.834623229072
fill_level,,1546302800000000000,city_water,716.6805555555301
fill_level,,1546302801000000000,A1,157.51863524763294
fill_level,,1546302801000000000,A2,453.07636449733644
fill_level,,1546302801000000000,B1,220.77325552826417
fill_level,,1546302801000000000,B2,417.89262240945345
fill_level,,1546302801000000000,city_water,716.4999999999745
fill_level,,1546302802000000000,A1,157.36677599568011
fill_level,,1546302802000000000,A2,452.9873415326453
fill_level,,1546302802000000000,B1,221.12088412506577
fill_level,,1546302802000000000,B2,418.46591686952655
fill_level,,1546302802000000000,city_water,716.3749999999745
fill_level,,1546302803000000000,A1,157.6014830241064
fill_level,,1546302803000000000,A2,452.4192276172639
fill_level,,1546302803000000000,B1,221.11287788475866
fill_level,,1546302803000000000,B2,418.4864082368662
fill_level,,1546302803000000000,city_water,716.2499999999745
fill_level,,1546302804000000000,A1,157.4521899626328
fill_level,,1546302804000000000,A2,451.68986895674374
fill_level,,1546302804000000000,B1,221.7321173165655
fill_level,,1546302804000000000,B2,418.9775193597765
fill_level,,1546302804000000000,city_water,716.1249999999745
fill_level,,1546302805000000000,A1,156.86455885355204
fill_level,,1546302805000000000,A2,451.94943715311354
fill_level,,1546302805000000000,B1,221.5078278048286
fill_level,,1546302805000000000,B2,418.5094893812001
fill_level,,1546302805000000000,city_water,715.9999999999745
fill_level,,1546302806000000000,A1,156.89635725148207
fill_level,,1546302806000000000,A2,451.2079140366927
fill_level,,1546302806000000000,B1,222.06771329093962
fill_level,,1546302806000000000,B2,418.7138451090265
fill_level,,1546302806000000000,city_water,715.8749999999745
fill_level,,1546302807000000000,A1,156.67900098550214
fill_level,,1546302807000000000,A2,450.45715072257605
fill_level,,1546302807000000000,B1,221.60695657380904
fill_level,,1546302807000000000,B2,418.84736171670204
fill_level,,1546302807000000000,city_water,715.7499999999745
fill_level,,1546302808000000000,A1,157.30523817939607
fill_level,,1546302808000000000,A2,450.0912703270996
fill_level,,1546302808000000000,B1,221.17303982552266
fill_level,,1546302808000000000,B2,419.4991586613532
fill_level,,1546302808000000000,city_water,715.6249999999745
fill_level,,1546302809000000000,A1,156.8693397542822
fill_level,,1546302809000000000,A2,450.1635737753219
fill_level,,1546302809000000000,B1,220.65615472196524
fill_level,,1546302809000000000,B2,419.8765395788618
fill_level,,1546302809000000000,city_water,715.4999999999745
fill_level,,1546302810000000000,A1,156.78097718304159
fill_level,,1546302810000000000,A2,450.5526800714389
fill_level,,1546302810000000000,B1,220.29382933595053
fill_level,,1546302810000000000,B2,420.2041206419868
fill_level,,1546302810000000000,city_water,715.3749999999745
fill_level,,1546302811000000000,A1,156.44451077586479
fill_level,,1546302811000000000,A2,450.7794237304198
fill_level,,1546302811000000000,B1,220.48194987916057
fill_level,,1546302811000000000,B2,420.4895746625554
fill_level,,1546302811000000000,city_water,715.2499999999745
fill_level,,1546302812000000000,A1,156.36185910703745
fill_level,,1546302812000000000,A2,450.2835617117461
fill_level,,1546302812000000000,B1,220.60849785459078
fill_level,,1546302812000000000,B2,421.1360457901723
fill_level,,1546302812000000000,city_water,715.1249999999745
fill_level,,1546302813000000000,A1,156.50739873944045
fill_level,,1546302813000000000,A2,449.7935404801264
fill_level,,1546302813000000000,B1,220.4153983383741
fill_level,,1546302813000000000,B2,421.81191439252336
fill_level,,1546302813000000000,city_water,714.9999999999745
fill_level,,1546302814000000000,A1,156.57549655401448
fill_level,,1546302814000000000,A2,449.748956432939
fill_level,,1546302814000000000,B1,220.95042652053536
fill_level,,1546302814000000000,B2,421.9776367178842
fill_level,,1546302814000000000,city_water,714.8749999999745
fill_level,,1546302815000000000,A1,156.75782225935416
fill_level,,1546302815000000000,A2,449.1587421782199
fill_level,,1546302815000000000,B1,220.70017141049587
fill_level,,1546302815000000000,B2,421.41449239527583
fill_level,,1546302815000000000,city_water,714.7499999999745
fill_level,,1546302816000000000,A1,156.39704493701967
fill_level,,1546302816000000000,A2,448.5963743862628
fill_level,,1546302816000000000,B1,220.08728108905362
fill_level,,1546302816000000000,B2,420.52329588020285
fill_level,,1546302816000000000,city_water,714.6249999999745
fill_level,,1546302817000000000,A1,156.76867338739584
fill_level,,1546302817000000000,A2,448.83438520577045
fill_level,,1546302817000000000,B1,219.9080240875251
fill_level,,1546302817000000000,B2,420.80708794746863
fill_level,,1546302817000000000,city_water,714.4999999999745
fill_level,,1546302818000000000,A1,156.29244827046614
fill_level,,1546302818000000000,A2,449.02290863800766
fill_level,,1546302818000000000,B1,219.5954451369152
fill_level,,1546302818000000000,B2,421.04768631765165
fill_level,,1546302818000000000,city_water,714.3749999999745
fill_level,,1546302819000000000,A1,156.17446809732655
fill_level,,1546302819000000000,A2,448.9675821569959
fill_level,,1546302819000000000,B1,219.33642925466472
fill_level,,1546302819000000000,B2,421.1514780876449
fill_level,,1546302819000000000,city_water,714.2499999999745
fill_level,,1546302820000000000,A1,156.33269839269383
fill_level,,1546302820000000000,A2,449.27698911210405
fill_level,,1546302820000000000,B1,218.86664618565598
fill_level,,1546302820000000000,B2,421.62436604760575
fill_level,,1546302820000000000,city_water,714.1249999999745
fill_level,,1546302821000000000,A1,155.83743885542722
fill_level,,1546302821000000000,A2,449.96040830833505
fill_level,,1546302821000000000,B1,218.07874178886792
fill_level,,1546302821000000000,B2,422.15158175321943
fill_level,,1546302821000000000,city_water,713.9999999999745
fill_level,,1546302822000000000,A1,156.50548310758654
fill_level,,1546302822000000000,A2,450.1536541239338
fill_level,,1546302822000000000,B1,217.26768698594478
fill_level,,1546302822000000000,B2,422.0199567233558
fill_level,,1546302822000000000,city_water,713.8749999999745
fill_level,,1546302823000000000,A1,156.1547492080891
fill_level,,1546302823000000000,A2,449.47338356412894
fill_level,,1546302823000000000,B1,216.57834447562368
fill_level,,1546302823000000000,B2,421.2811533195428
fill_level,,1546302823000000000,city_water,713.7499999999745
fill_level,,1546302824000000000,A1,155.337894384344
fill_level,,1546302824000000000,A2,449.79700969274097
fill_level,,1546302824000000000,B1,216.90344622417416
fill_level,,1546302824000000000,B2,420.59762453201756
fill_level,,1546302824000000000,city_water,713.6249999999745
fill_level,,1546302825000000000,A1,154.64334847850395
fill_level,,1546302825000000000,A2,450.46310772295556
fill_level,,1546302825000000000,B1,217.39026880696562
fill_level,,1546302825000000000,B2,420.9690604550855
fill_level,,1546302825000000000,city_water,713.4999999999745
fill_level,,1546302826000000000,A1,154.9115580716447
fill_level,,1546302826000000000,A2,450.1798460235532
fill_level,,1546302826000000000,B1,217.7610756931413
fill_level,,1546302826000000000,B2,420.8576336278478
fill_level,,1546302826000000000,city_water,713.3749999999745
fill_level,,1546302827000000000,A1,155.56412283448543
fill_level,,1546302827000000000,A2,449.33300543327624
fill_level,,1546302827000000000,B1,217.88141698194002
fill_level,,1546302827000000000,B2,421.39403638973306
fill_level,,1546302827000000000,city_water,713.2499999999745
fill_level,,1546302828000000000,A1,155.9695828805533
fill_level,,1546302828000000000,A2,448.4073112384801
fill_level,,1546302828000000000,B1,217.70403651949954
fill_level,,1546302828000000000,B2,421.40231895133854
fill_level,,1546302828000000000,city_water,713.1249999999745
fill_level,,1546302829000000000,A1,155.9769723480367
fill_level,,1546302829000000000,A2,448.5130405910287
fill_level,,1546302829000000000,B1,217.5934541006842
fill_level,,1546302829000000000,B2,422.16385123210694
fill_level,,1546302829000000000,city_water,712.9999999999745
fill_level,,1546302830000000000,A1,156.0675275625747
fill_level,,1546302830000000000,A2,449.30149989103074
fill_level,,1546302830000000000,B1,216.9613831276266
fill_level,,1546302830000000000,B2,422.93404668658326
fill_level,,1546302830000000000,city_water,712.8749999999745
fill_level,,1546302831000000000,A1,155.29774350129077
fill_level,,1546302831000000000,A2,449.5432502276266
fill_level,,1546302831000000000,B1,217.1161587408273
fill_level,,1546302831000000000,B2,423.6944102265271
fill_level,,1546302831000000000,city_water,712.7499999999745
fill_level,,1546302832000000000,A1,155.3842308506822
fill_level,,1546302832000000000,A2,450.3911637456418
fill_level,,1546302832000000000,B1,217.62631680202978
fill_level,,1546302832000000000,B2,424.5732077287761
fill_level,,1546302832000000000,city_water,712.6249999999745
fill_level,,1546302833000000000,A1,155.85714417165008
fill_level,,1546302833000000000,A2,451.3513787889313
fill_level,,1546302833000000000,B1,217.69859310505007
fill_level,,1546302833000000000,B2,424.0271513831181
fill_level,,1546302833000000000,city_water,712.4999999999745
fill_level,,1546302834000000000,A1,156.6671722483406
fill_level,,1546302834000000000,A2,451.55292248364503
fill_level,,1546302834000000000,B1,217.7293126982761
fill_level,,1546302834000000000,B2,424.6553669522941
fill_level,,1546302834000000000,city_water,712.3749999999745
fill_level,,1546302835000000000,A1,156.1783709319605
fill_level,,1546302835000000000,A2,451.8931547830714
fill_level,,1546302835000000000,B1,217.27510448735418
fill_level,,1546302835000000000,B2,425.469641080493
fill_level,,1546302835000000000,city_water,712.2499999999745
fill_level,,1546302836000000000,A1,156.84348507559872
fill_level,,1546302836000000000,A2,452.6988613558986
fill_level,,1546302836000000000,B1,217.66895703176962
fill_level,,1546302836000000000,B2,426.3056540838897
fill_level,,1546302836000000000,city_water,712.1249999999745
fill_level,,1546302837000000000,A1,156.96587176667543
fill_level,,1546302837000000000,A2,453.1033623373203
fill_level,,1546302837000000000,B1,217.4045431826407
fill_level,,1546302837000000000,B2,425.88938097167977
fill_level,,1546302837000000000,city_water,711.9999999999745
fill_level,,1546302838000000000,A1,157.15496747292886
fill_level,,1546302838000000000,A2,453.98229197415725
fill_level,,1546302838000000000,B1,216.87199184562448
fill_level,,1546302838000000000,B2,425.75564581383
fill_level,,1546302838000000000,city_water,711.8749999999745
fill_level,,1546302839000000000,A1,157.82756763398663
fill_level,,1546302839000000000,A2,454.36066119017784
fill_level,,1546302839000000000,B1,217.26732341148175
fill_level,,1546302839000000000,B2,425.347204748133
fill_level,,1546302839000000000,city_water,711.7499999999745
fill_level,,1546302840000000000,A1,158.4263279508921
fill_level,,1546302840000000000,A2,454.81489257479933
fill_level,,1546302840000000000,B1,217.80493227431776
fill_level,,1546302840000000000,B2,424.6142252118579
fill_level,,1546302840000000000,city_water,711.6249999999745
fill_level,,1546302841000000000,A1,157.80495281461378
fill_level,,1546302841000000000,A2,454.60011121688575
fill_level,,1546302841000000000,B1,218.69675027726637
fill_level,,1546302841000000000,B2,424.4412247147126
fill_level,,1546302841000000000,city_water,711.4999999999745
fill_level,,1546302842000000000,A1,157.8790233042096
fill_level,,1546302842000000000,A2,454.05713211949484
fill_level,,1546302842000000000,B1,219.0433438519854
fill_level,,1546302842000000000,B2,424.48834556811306
fill_level,,1546302842000000000,city_water,711.3749999999745
fill_level,,1546302843000000000,A1,158.08396102712854
fill_level,,1546302843000000000,A2,454.51740536538966
fill_level,,1546302843000000000,B1,219.10451698581934
fill_level,,1546302843000000000,B2,425.11969693282145
fill_level,,1546302843000000000,city_water,711.2499999999745
fill_level,,1546302844000000000,A1,157.40010804047517
fill_level,,1546302844000000000,A2,454.4696928221217
fill_level,,1546302844000000000,B1,219.56152215457803
fill_level,,1546302844000000000,B2,425.66606931778034
fill_level,,1546302844000000000,city_water,711.1249999999745
fill_level,,1546302845000000000,A1,156.53235438024925
fill_level,,1546302845000000000,A2,455.2455707784484
fill_level,,1546302845000000000,B1,220.04160136794192
fill_level,,1546302845000000000,B2,426.1550212409716
fill_level,,1546302845000000000,city_water,710.9999999999745
fill_level,,1546302846000000000,A1,156.11624719514603
fill_level,,1546302846000000000,A2,455.9130532997969
fill_level,,1546302846000000000,B1,220.53876862777898
fill_level,,1546302846000000000,B2,425.81973361495085
fill_level,,1546302846000000000,city_water,710.8749999999745
fill_level,,1546302847000000000,A1,156.13919829916796
fill_level,,1546302847000000000,A2,456.80204631907435
fill_level,,1546302847000000000,B1,220.18932938604684
fill_level,,1546302847000000000,B2,426.16290990766544
fill_level,,1546302847000000000,city_water,710.7499999999745
fill_level,,1546302848000000000,A1,156.80951131995465
fill_level,,1546302848000000000,A2,457.7512571143106
fill_level,,1546302848000000000,B1,220.57013430362989
fill_level,,1546302848000000000,B2,426.6636934738497
fill_level,,1546302848000000000,city_water,710.6249999999745
fill_level,,1546302849000000000,A1,157.1413581697366
fill_level,,1546302849000000000,A2,457.87588076691947
fill_level,,1546302849000000000,B1,220.3861725038791
fill_level,,1546302849000000000,B2,426.6044670595074
fill_level,,1546302849000000000,city_water,710.4999999999745
fill_level,,1546302850000000000,A1,157.6410032943992
fill_level,,1546302850000000000,A2,457.2041415063326
fill_level,,1546302850000000000,B1,219.9205038965142
fill_level,,1546302850000000000,B2,426.7523964996363
fill_level,,1546302850000000000,city_water,710.3749999999745
fill_level,,1546302851000000000,A1,157.86574963744866
fill_level,,1546302851000000000,A2,457.49076677734706
fill_level,,1546302851000000000,B1,219.93806208691916
fill_level,,1546302851000000000,B2,427.33273010177663
fill_level,,1546302851000000000,city_water,710.2499999999745
fill_level,,1546302852000000000,A1,158.06797242186207
fill_level,,1546302852000000000,A2,456.796559751974
fill_level,,1546302852000000000,B1,220.29435273513445
fill_level,,1546302852000000000,B2,427.5649531090273
fill_level,,1546302852000000000,city_water,710.1249999999745
fill_level,,1546302853000000000,A1,157.87363916020468
fill_level,,1546302853000000000,A2,456.7847587674509
fill_level,,1546302853000000000,B1,220.3418272824182
fill_level,,1546302853000000000,B2,428.408887393026
fill_level,,1546302853000000000,city_water,709.9999999999745
fill_level,,1546302854000000000,A1,158.21856048241494
fill_level,,1546302854000000000,A2,456.256422281092
fill_level,,1546302854000000000,B1,220.85275178171105
fill_level,,1546302854000000000,B2,429.3644789325944
fill_level,,1546302854000000000,city_water,709.8749999999745
fill_level,,1546302855000000000,A1,158.88367914421084
fill_level,,1546302855000000000,A2,456.87946624433454
fill_level,,1546302855000000000,B1,221.30055764348577
fill_level,,1546302855000000000,B2,430.2890676469881
fill_level,,1546302855000000000,city_water,709.7499999999745
fill_level,,1546302856000000000,A1,159.7750462908319
fill_level,,1546302856000000000,A2,456.8528261955248
fill_level,,1546302856000000000,B1,221.1389757825055
fill_level,,1546302856000000000,B2,430.2439856562446
fill_level,,1546302856000000000,city_water,709.6249999999745
fill_level,,1546302857000000000,A1,160.18923060721082
fill_level,,1546302857000000000,A2,456.66084743225264
fill_level,,1546302857000000000,B1,221.69893199777127
fill_level,,1546302857000000000,B2,430.16194878328423
fill_level,,1546302857000000000,city_water,709.4999999999745
fill_level,,1546302858000000000,A1,160.90996515851836
fill_level,,1546302858000000000,A2,456.8765995102808
fill_level,,1546302858000000000,B1,222.58454726234672
fill_level,,1546302858000000000,B2,430.77460333723934
fill_level,,1546302858000000000,city_water,709.3749999999745
fill_level,,1546302859000000000,A1,160.46668553523384
fill_level,,1546302859000000000,A2,457.53605530736894
fill_level,,1546302859000000000,B1,222.9591103801048
fill_level,,1546302859000000000,B2,431.21027267344215
fill_level,,1546302859000000000,city_water,709.2499999999745
fill_level,,1546302860000000000,A1,160.39172325829225
fill_level,,1546302860000000000,A2,458.2003424595342
fill_level,,1546302860000000000,B1,223.52988680380872
fill_level,,1546302860000000000,B2,430.875099958957
fill_level,,1546302860000000000,city_water,709.1249999999745
fill_level,,1546302861000000000,A1,160.19136254628822
fill_level,,1546302861000000000,A2,458.89551413338114
fill_level,,1546302861000000000,B1,223.96741306091144
fill_level,,1546302861000000000,B2,431.43391039140664
fill_level,,1546302861000000000,city_water,708.9999999999745
fill_level,,1546302862000000000,A1,160.32024723949775
fill_level,,1546302862000000000,A2,458.24119036654827
fill_level,,1546302862000000000,B1,223.79209178843573
fill_level,,1546302862000000000,B2,430.81330892526665
fill_level,,1546302862000000000,city_water,708.8749999999745
fill_level,,1546302863000000000,A1,160.03379842465156
fill_level,,1546302863000000000,A2,458.90907475957664
fill_level,,1546302863000000000,B1,223.78751929765147
fill_level,,1546302863000000000,B2,430.78991350702114
fill_level,,1546302863000000000,city_water,708.7499999999745
fill_level,,1546302864000000000,A1,160.66423878684182
fill_level,,1546302864000000000,A2,458.76550771641485
fill_level,,1546302864000000000,B1,224.08670079065723
fill_level,,1546302864000000000,B2,431.52899482307834
fill_level,,1546302864000000000,city_water,708.6249999999745
fill_level,,1546302865000000000,A1,160.53289072173396
fill_level,,1546302865000000000,A2,459.47895143320966
fill_level,,1546302865000000000,B1,224.7177820815083
fill_level,,1546302865000000000,B2,431.9132188530119
fill_level,,1546302865000000000,city_water,708.4999999999745
fill_level,,1546302866000000000,A1,159.78254440905857
fill_level,,1546302866000000000,A2,460.3213556169507
fill_level,,1546302866000000000,B1,224.07933485729566
fill_level,,1546302866000000000,B2,432.5462790601772
fill_level,,1546302866000000000,city_water,708.3749999999745
fill_level,,1546302867000000000,A1,159.05669599106113
fill_level,,1546302867000000000,A2,461.03935315587813
fill_level,,1546302867000000000,B1,224.6990533563686
fill_level,,1546302867000000000,B2,433.3132437263118
fill_level,,1546302867000000000,city_water,708.2499999999745
fill_level,,1546302868000000000,A1,158.65871403930925
fill_level,,1546302868000000000,A2,460.53138064240505
fill_level,,1546302868000000000,B1,225.32957333172433
fill_level,,1546302868000000000,B2,432.78225705547226
fill_level,,1546302868000000000,city_water,708.1249999999745
fill_level,,1546302869000000000,A1,158.05350009480608
fill_level,,1546302869000000000,A2,460.75058623964173
fill_level,,1546302869000000000,B1,224.85183662905303
fill_level,,1546302869000000000,B2,432.9354258108606
fill_level,,1546302869000000000,city_water,707.9999999999745
fill_level,,1546302870000000000,A1,157.62539252017453
fill_level,,1546302870000000000,A2,461.51379571890396
fill_level,,1546302870000000000,B1,225.0293404288214
fill_level,,1546302870000000000,B2,433.1215640977816
fill_level,,1546302870000000000,city_water,707.8749999999745
fill_level,,1546302871000000000,A1,157.4293403715092
fill_level,,1546302871000000000,A2,461.78400698808235
fill_level,,1546302871000000000,B1,224.35418082816292
fill_level,,1546302871000000000,B2,432.9048777442756
fill_level,,1546302871000000000,city_water,707.7499999999745
fill_level,,1546302872000000000,A1,156.91277896950444
fill_level,,1546302872000000000,A2,461.7326160040739
fill_level,,1546302872000000000,B1,223.94941990349227
fill_level,,1546302872000000000,B2,432.52267417961633
fill_level,,1546302872000000000,city_water,707.6249999999745
fill_level,,1546302873000000000,A1,156.96475999682485
fill_level,,1546302873000000000,A2,461.67914776046985
fill_level,,1546302873000000000,B1,224.29827274166195
fill_level,,1546302873000000000,B2,432.960235383404
fill_level,,1546302873000000000,city_water,707.4999999999745
fill_level,,1546302874000000000,A1,156.43478289650105
fill_level,,1546302874000000000,A2,461.5858563500612
fill_level,,1546302874000000000,B1,224.60329834346916
fill_level,,1546302874000000000,B2,433.81917496482106
fill_level,,1546302874000000000,city_water,707.3749999999745
fill_level,,1546302875000000000,A1,156.74137015252708
fill_level,,1546302875000000000,A2,461.08689969176146
fill_level,,1546302875000000000,B1,224.85740326289002
fill_level,,1546302875000000000,B2,433.79471519592676
fill_level,,1546302875000000000,city_water,707.2499999999745
fill_level,,1546302876000000000,A1,156.25903000980617
fill_level,,1546302876000000000,A2,461.09264936246643
fill_level,,1546302876000000000,B1,224.47146376992544
fill_level,,1546302876000000000,B2,434.3985892337683
fill_level,,1546302876000000000,city_water,707.1249999999745
fill_level,,1546302877000000000,A1,156.0059498894498
fill_level,,1546302877000000000,A2,461.56532689084224
fill_level,,1546302877000000000,B1,224.37629702202042
fill_level,,1546302877000000000,B2,435.2200792708934
fill_level,,1546302877000000000,city_water,706.9999999999745
fill_level,,1546302878000000000,A1,155.4786108301823
fill_level,,1546302878000000000,A2,462.1619238408757
fill_level,,1546302878000000000,B1,223.9791911039893
fill_level,,1546302878000000000,B2,435.3068636894752
fill_level,,1546302878000000000,city_water,706.8749999999745
fill_level,,1546302879000000000,A1,155.6943918752914
fill_level,,1546302879000000000,A2,462.27272820831973
fill_level,,1546302879000000000,B1,223.79102286068837
fill_level,,1546302879000000000,B2,435.310656658069
fill_level,,1546302879000000000,city_water,706.7499999999745
fill_level,,1546302880000000000,A1,156.27273642645267
fill_level,,1546302880000000000,A2,461.8731733086188
fill_level,,1546302880000000000,B1,223.95270899155375
fill_level,,1546302880000000000,B2,435.5453260336541
